Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Fuel_Price_Category
SC-13849,2025-12-25,Dubai,Hamburg,Air,Automotive,1492.53,23.4,1.68,6.9,Storm,0.665,0.5,0,Low
SC-13850,2024-05-20,Antwerp,Marseille,Air,Perishables,6556.17,460.14,1.66,9.8,Clear,0.796,0.5,1,Low
SC-13851,2025-12-19,Busan,Los Angeles,Air,Electronics,2187.2,235.68,3.13,0.6,Clear,0.569,0.5,0,Medium
SC-13852,2024-01-12,Busan,Dubai,Road,Perishables,9385.54,15.47,4.45,1.4,Storm,0.734,17.24,1,High
SC-13853,2024-06-16,Rotterdam,Singapore,Air,Electronics,14107.99,345.22,1.52,4.5,Hurricane,0.999,6.89,1,Low
SC-13854,2025-05-23,Los Angeles,Antwerp,Road,Pharmaceuticals,10095.78,241.44,2.14,3.8,Fog,0.579,10.4,0,Medium
SC-13855,2024-12-21,Rotterdam,Marseille,Sea,Textiles,1613.64,63.05,4.07,7.8,Rain,0.974,3.24,1,High
SC-13856,2025-06-19,Singapore,Dubai,Sea,Automotive,5642.66,107.92,1.44,1.6,Fog,0.912,12.89,0,Low
SC-13857,2025-06-13,Singapore,Marseille,Rail,Electronics,8484.62,33.18,4.09,9.8,Fog,0.986,13.41,1,High
SC-13858,2024-09-22,Rotterdam,Los Angeles,Air,Pharmaceuticals,6346.51,287.57,2.93,3.2,Storm,0.59,0.92,1,Medium
SC-13859,2024-06-19,Hamburg,Shanghai,Rail,Perishables,12587.84,311.39,2.55,4.3,Clear,0.607,11.58,0,Medium
SC-13860,2025-01-15,Antwerp,Busan,Air,Electronics,12312.73,253.37,2.22,2.7,Clear,0.508,0.5,1,Medium
SC-13861,2024-05-09,Dubai,Rotterdam,Road,Automotive,9371.55,408.73,2.18,5.8,Hurricane,0.862,57.58,1,Medium
SC-13862,2024-10-02,Hamburg,Los Angeles,Air,Textiles,5915.14,430.64,2.21,0.6,Hurricane,0.822,2.43,1,Medium
SC-13863,2024-04-30,Rotterdam,Dubai,Rail,Automotive,4202.38,308.2,4.12,1.5,Fog,0.589,4.43,1,High
SC-13864,2024-01-31,Rotterdam,Shanghai,Rail,Pharmaceuticals,2035.18,7.37,3.59,7.5,Fog,0.896,2.56,0,Medium
SC-13865,2024-12-09,Busan,Los Angeles,Rail,Textiles,5646.02,347.92,3.41,1.9,Storm,0.65,12.86,1,Medium
SC-13866,2025-03-15,Hamburg,Busan,Air,Textiles,6491.0,209.58,3.84,2.4,Storm,0.567,1.02,1,Medium
SC-13867,2024-10-05,Dubai,Los Angeles,Sea,Automotive,10299.43,283.21,2.05,7.9,Rain,0.711,23.78,0,Medium
SC-13868,2025-06-20,Hamburg,Singapore,Sea,Pharmaceuticals,10043.32,324.89,3.24,0.9,Storm,0.545,43.15,0,Medium
SC-13869,2024-03-06,Dubai,Singapore,Road,Automotive,1516.57,175.77,2.72,4.4,Hurricane,0.632,7.99,1,Medium
SC-13870,2024-09-26,Singapore,Antwerp,Sea,Electronics,6231.26,458.63,3.78,0.2,Fog,0.686,12.99,0,Medium
SC-13871,2025-12-30,Rotterdam,Los Angeles,Road,Electronics,3135.79,67.85,2.22,3.5,Storm,0.926,6.37,1,Medium
SC-13872,2025-08-13,Singapore,Shanghai,Air,Perishables,2773.78,336.08,3.32,7.0,Storm,0.896,0.5,0,Medium
SC-13873,2025-10-04,Los Angeles,Hamburg,Air,Automotive,12495.88,3.18,4.11,0.9,Clear,0.721,0.63,0,High
SC-13874,2024-03-19,Singapore,Marseille,Rail,Electronics,1107.77,462.4,2.53,8.9,Storm,0.862,3.07,1,Medium
SC-13875,2025-05-23,Antwerp,Los Angeles,Sea,Pharmaceuticals,6578.15,57.14,1.42,9.1,Fog,0.784,19.83,0,Low
SC-13876,2025-04-11,Dubai,Marseille,Road,Perishables,2938.95,48.35,2.9,1.0,Storm,0.67,5.1,1,Medium
SC-13877,2025-06-07,Los Angeles,Rotterdam,Rail,Automotive,13250.29,167.17,2.34,9.9,Clear,0.863,14.52,1,Medium
SC-13878,2025-01-03,Los Angeles,Antwerp,Air,Electronics,8577.09,187.41,3.42,3.0,Hurricane,0.842,3.71,1,Medium
SC-13879,2024-02-26,Los Angeles,Marseille,Air,Perishables,3855.02,107.94,4.34,0.8,Fog,0.81,0.5,0,High
SC-13880,2025-05-26,Shanghai,Dubai,Rail,Perishables,7785.2,292.98,2.8,0.1,Fog,0.809,7.77,0,Medium
SC-13881,2025-08-03,Dubai,Antwerp,Air,Automotive,11106.55,222.01,2.74,4.1,Hurricane,0.841,5.2,1,Medium
SC-13882,2024-06-19,Los Angeles,Singapore,Air,Textiles,14392.71,18.05,3.36,6.3,Hurricane,0.692,7.9,1,Medium
SC-13883,2025-01-11,Busan,Rotterdam,Rail,Pharmaceuticals,3696.47,160.51,1.54,3.3,Fog,0.935,4.44,0,Low
SC-13884,2024-06-10,Busan,Rotterdam,Road,Perishables,13349.64,405.41,2.04,8.4,Rain,0.581,13.29,0,Medium
SC-13885,2024-09-18,Dubai,Los Angeles,Air,Perishables,14047.41,345.16,4.23,7.2,Clear,0.942,0.85,1,High
SC-13886,2024-04-15,Dubai,Hamburg,Rail,Perishables,13788.1,362.71,3.41,3.5,Clear,0.671,10.89,1,Medium
SC-13887,2025-08-10,Hamburg,Antwerp,Sea,Pharmaceuticals,9713.51,349.36,1.24,7.3,Hurricane,0.563,147.75,1,Low
SC-13888,2025-11-21,Antwerp,Hamburg,Rail,Automotive,9632.4,156.18,1.88,9.4,Rain,0.8,12.83,1,Low
SC-13889,2024-04-28,Dubai,Los Angeles,Air,Textiles,6346.55,50.73,3.45,0.9,Storm,0.688,0.6,1,Medium
SC-13890,2024-08-21,Rotterdam,Hamburg,Air,Electronics,11409.77,136.96,3.72,3.1,Hurricane,0.908,5.68,1,Medium
SC-13891,2025-06-05,Shanghai,Antwerp,Air,Perishables,8203.76,416.06,3.97,4.6,Rain,0.715,0.65,1,Medium
SC-13892,2024-01-03,Busan,Singapore,Rail,Pharmaceuticals,10322.85,490.25,2.16,5.0,Clear,0.834,9.29,1,Medium
SC-13893,2024-02-15,Singapore,Antwerp,Air,Electronics,6712.64,247.43,4.27,5.4,Clear,0.654,0.79,0,High
SC-13894,2024-01-13,Busan,Antwerp,Sea,Electronics,11106.7,5.84,3.02,3.0,Fog,0.605,26.72,1,Medium
SC-13895,2024-09-07,Los Angeles,Antwerp,Air,Pharmaceuticals,12454.84,70.88,3.5,6.7,Rain,0.694,1.02,1,Medium
SC-13896,2024-02-17,Singapore,Hamburg,Sea,Perishables,2623.33,161.72,3.17,6.5,Clear,0.803,4.6,0,Medium
SC-13897,2025-04-28,Los Angeles,Marseille,Sea,Pharmaceuticals,12577.48,289.71,1.61,5.8,Clear,0.828,22.13,0,Low
SC-13898,2025-01-07,Los Angeles,Busan,Rail,Textiles,8334.3,38.47,4.38,1.1,Storm,0.789,18.3,1,High
SC-13899,2025-01-27,Busan,Hamburg,Road,Automotive,12747.66,471.74,1.61,4.8,Hurricane,0.994,74.54,1,Low
SC-13900,2024-06-02,Los Angeles,Singapore,Road,Perishables,6753.87,183.18,2.04,3.6,Fog,0.846,6.81,0,Medium
SC-13901,2024-07-02,Los Angeles,Antwerp,Sea,Automotive,5996.09,456.38,3.88,4.9,Rain,0.966,13.0,0,Medium
SC-13902,2024-02-06,Busan,Singapore,Rail,Perishables,13768.38,390.48,3.24,9.2,Rain,0.559,16.81,0,Medium
SC-13903,2025-07-20,Dubai,Busan,Rail,Electronics,4141.95,377.96,3.97,4.8,Storm,0.531,11.15,1,Medium
SC-13904,2025-11-02,Antwerp,Rotterdam,Rail,Automotive,12741.08,303.75,2.9,0.1,Rain,0.655,11.43,0,Medium
SC-13905,2025-03-05,Los Angeles,Marseille,Road,Textiles,7518.3,313.77,2.44,4.4,Rain,0.568,6.46,1,Medium
SC-13906,2024-08-17,Antwerp,Shanghai,Road,Perishables,7954.38,319.36,4.24,8.2,Hurricane,0.763,53.52,1,High
SC-13907,2024-11-25,Rotterdam,Shanghai,Rail,Automotive,4972.79,314.73,1.32,7.8,Storm,0.759,14.25,1,Low
SC-13908,2024-09-11,Singapore,Shanghai,Road,Automotive,8809.11,277.31,4.03,5.1,Hurricane,0.788,52.31,1,High
SC-13909,2025-03-02,Dubai,Rotterdam,Rail,Textiles,5215.56,493.22,1.96,2.5,Rain,0.873,4.41,1,Low
SC-13910,2024-11-23,Singapore,Busan,Road,Perishables,1069.41,366.41,4.0,4.7,Storm,0.986,2.78,1,Medium
SC-13911,2024-10-04,Shanghai,Marseille,Road,Textiles,4443.98,388.7,1.66,5.6,Hurricane,0.939,27.23,1,Low
SC-13912,2024-03-20,Dubai,Rotterdam,Rail,Pharmaceuticals,592.5,436.36,3.11,10.0,Rain,0.559,1.66,1,Medium
SC-13913,2025-08-08,Singapore,Dubai,Rail,Electronics,14686.14,108.6,4.13,6.4,Fog,0.669,20.71,1,High
SC-13914,2025-01-16,Shanghai,Rotterdam,Air,Textiles,14503.33,42.82,2.76,6.9,Fog,0.628,1.16,1,Medium
SC-13915,2024-05-02,Rotterdam,Hamburg,Rail,Pharmaceuticals,6229.75,241.96,3.66,4.9,Fog,0.588,8.5,1,Medium
SC-13916,2025-05-29,Hamburg,Antwerp,Air,Textiles,11061.38,257.53,3.86,3.5,Hurricane,0.772,5.27,1,Medium
SC-13917,2025-11-20,Busan,Hamburg,Road,Textiles,5514.19,414.76,3.63,8.1,Clear,0.777,5.22,1,Medium
SC-13918,2024-02-23,Los Angeles,Hamburg,Rail,Perishables,10230.85,222.45,4.25,4.9,Hurricane,0.614,70.66,1,High
SC-13919,2024-07-02,Dubai,Hamburg,Road,Textiles,12178.74,285.86,2.67,9.9,Hurricane,0.856,86.31,1,Medium
SC-13920,2024-08-16,Singapore,Hamburg,Rail,Textiles,14227.97,264.01,1.77,4.6,Storm,0.866,36.02,1,Low
SC-13921,2025-06-12,Singapore,Shanghai,Road,Automotive,6303.08,20.06,1.36,0.7,Fog,0.51,5.45,0,Low
SC-13922,2024-02-17,Los Angeles,Shanghai,Road,Textiles,11857.82,307.99,2.01,6.8,Clear,0.698,9.05,0,Medium
SC-13923,2025-02-14,Los Angeles,Antwerp,Road,Electronics,4355.96,414.19,1.67,0.5,Clear,0.945,2.37,0,Low
SC-13924,2024-03-11,Hamburg,Los Angeles,Sea,Automotive,14859.82,79.59,3.04,2.5,Hurricane,0.76,186.22,1,Medium
SC-13925,2025-04-21,Rotterdam,Shanghai,Road,Textiles,873.66,297.57,1.81,3.5,Clear,0.674,1.51,0,Low
SC-13926,2024-10-16,Los Angeles,Busan,Air,Textiles,9251.17,297.21,1.33,7.4,Storm,0.627,1.31,1,Low
SC-13927,2024-11-14,Hamburg,Los Angeles,Rail,Perishables,10062.84,82.93,1.32,4.9,Clear,0.622,9.35,1,Low
SC-13928,2024-12-01,Rotterdam,Marseille,Air,Electronics,10476.66,62.61,3.94,0.3,Rain,0.55,0.5,0,Medium
SC-13929,2024-03-29,Dubai,Singapore,Sea,Textiles,2245.62,490.05,3.15,6.2,Rain,0.909,5.07,1,Medium
SC-13930,2025-07-20,Los Angeles,Busan,Air,Textiles,14108.68,197.47,2.38,4.1,Storm,0.543,1.83,1,Medium
SC-13931,2025-04-12,Rotterdam,Busan,Rail,Automotive,3127.16,114.48,4.15,9.2,Hurricane,0.646,25.64,1,High
SC-13932,2024-01-09,Los Angeles,Shanghai,Rail,Automotive,9529.92,86.49,1.43,5.0,Clear,0.523,7.27,0,Low
SC-13933,2025-01-12,Singapore,Shanghai,Rail,Electronics,3728.8,334.13,4.44,7.1,Clear,0.891,3.66,1,High
SC-13934,2024-07-24,Rotterdam,Los Angeles,Sea,Automotive,4954.64,305.11,3.23,2.2,Storm,0.52,23.03,0,Medium
SC-13935,2024-10-25,Hamburg,Singapore,Sea,Textiles,8423.65,322.13,1.81,7.6,Rain,0.654,19.48,0,Low
SC-13936,2025-07-31,Shanghai,Antwerp,Rail,Pharmaceuticals,6549.3,44.92,3.44,7.2,Fog,0.787,8.91,1,Medium
SC-13937,2024-11-07,Singapore,Rotterdam,Rail,Pharmaceuticals,2823.27,446.87,3.72,9.0,Rain,0.705,3.69,1,Medium
SC-13938,2025-09-29,Rotterdam,Shanghai,Sea,Perishables,2978.58,195.24,2.62,0.3,Storm,0.641,12.82,1,Medium
SC-13939,2024-09-05,Antwerp,Shanghai,Rail,Perishables,6563.1,157.37,4.04,4.5,Hurricane,0.638,44.51,1,High
SC-13940,2025-04-20,Shanghai,Los Angeles,Air,Automotive,11480.6,231.72,1.7,6.8,Fog,0.899,1.54,0,Low
SC-13941,2025-01-12,Dubai,Antwerp,Road,Pharmaceuticals,13520.49,195.64,2.12,1.0,Fog,0.987,12.6,1,Medium
SC-13942,2025-08-28,Los Angeles,Dubai,Air,Pharmaceuticals,1719.85,431.92,1.51,4.1,Fog,0.674,0.5,0,Low
SC-13943,2025-05-20,Hamburg,Busan,Rail,Pharmaceuticals,6200.01,464.7,1.9,9.4,Clear,0.52,6.27,0,Low
SC-13944,2024-07-19,Busan,Rotterdam,Rail,Pharmaceuticals,1953.56,152.42,1.99,4.4,Storm,0.518,5.07,1,Low
SC-13945,2025-07-13,Los Angeles,Busan,Road,Textiles,740.59,432.1,4.23,9.9,Storm,0.88,2.26,1,High
SC-13946,2024-09-08,Dubai,Singapore,Road,Automotive,10094.92,390.98,1.46,0.6,Storm,0.776,18.34,0,Low
SC-13947,2024-06-03,Dubai,Los Angeles,Rail,Perishables,9235.52,465.47,2.61,7.2,Storm,0.892,25.53,1,Medium
SC-13948,2024-01-07,Rotterdam,Los Angeles,Road,Electronics,2863.78,123.63,2.96,5.8,Fog,0.849,3.44,1,Medium
SC-13949,2025-02-23,Antwerp,Dubai,Air,Pharmaceuticals,3890.29,288.9,4.17,5.0,Clear,0.954,0.85,0,High
SC-13950,2024-01-25,Shanghai,Singapore,Sea,Electronics,843.76,138.0,4.49,9.7,Storm,0.943,5.37,1,High
SC-13951,2024-08-26,Shanghai,Singapore,Air,Pharmaceuticals,12606.73,412.22,3.69,1.3,Rain,0.894,1.0,0,Medium
SC-13952,2025-07-08,Rotterdam,Marseille,Sea,Textiles,14633.01,3.66,4.4,9.0,Hurricane,0.738,235.41,1,High
SC-13953,2024-12-20,Rotterdam,Dubai,Road,Textiles,2464.16,282.84,3.8,6.9,Rain,0.654,2.74,1,Medium
SC-13954,2025-10-13,Los Angeles,Hamburg,Rail,Textiles,3856.39,170.26,4.38,2.6,Fog,0.754,4.44,0,High
SC-13955,2025-12-11,Los Angeles,Rotterdam,Air,Electronics,13091.94,162.02,3.53,9.0,Clear,0.751,0.76,0,Medium
SC-13956,2024-01-10,Antwerp,Dubai,Air,Electronics,13933.73,322.81,1.46,4.3,Hurricane,0.805,7.6,1,Low
SC-13957,2024-12-09,Dubai,Busan,Rail,Automotive,6584.6,425.89,2.53,8.1,Fog,0.593,9.39,1,Medium
SC-13958,2024-01-02,Dubai,Los Angeles,Sea,Textiles,1234.03,304.99,3.33,3.9,Fog,0.828,3.52,1,Medium
SC-13959,2025-11-04,Antwerp,Singapore,Rail,Automotive,1071.18,426.73,2.36,8.5,Storm,0.728,3.73,1,Medium
SC-13960,2025-01-20,Los Angeles,Antwerp,Air,Textiles,8822.27,133.03,2.1,6.4,Fog,0.81,1.19,1,Medium
SC-13961,2024-11-10,Singapore,Antwerp,Road,Automotive,6196.98,260.23,3.11,1.4,Rain,0.62,4.11,0,Medium
SC-13962,2024-04-16,Los Angeles,Rotterdam,Sea,Pharmaceuticals,915.46,225.82,4.28,6.5,Fog,0.717,2.54,0,High
SC-13963,2024-07-29,Hamburg,Marseille,Rail,Automotive,8957.16,6.81,1.32,1.9,Rain,0.605,8.08,0,Low
SC-13964,2025-06-26,Rotterdam,Shanghai,Sea,Electronics,663.89,278.85,3.74,4.1,Clear,0.938,0.86,0,Medium
SC-13965,2024-08-31,Dubai,Los Angeles,Rail,Electronics,11916.89,331.1,3.59,1.7,Storm,0.744,27.01,1,Medium
SC-13966,2025-03-05,Los Angeles,Rotterdam,Air,Electronics,4943.28,296.37,4.38,0.2,Rain,0.612,0.7,0,High
SC-13967,2025-05-18,Singapore,Los Angeles,Air,Pharmaceuticals,1083.74,368.4,4.27,2.1,Fog,0.521,0.5,0,High
SC-13968,2024-03-02,Hamburg,Dubai,Air,Perishables,9031.11,286.1,3.72,5.4,Storm,0.838,1.7,0,Medium
SC-13969,2024-05-25,Rotterdam,Busan,Road,Perishables,6266.42,34.31,2.92,4.8,Hurricane,0.607,36.9,1,Medium
SC-13970,2025-12-29,Busan,Singapore,Sea,Pharmaceuticals,14620.11,59.11,1.87,5.0,Hurricane,0.995,203.76,1,Low
SC-13971,2024-10-13,Los Angeles,Busan,Rail,Pharmaceuticals,8390.88,298.64,3.0,2.5,Clear,0.767,6.42,0,Medium
SC-13972,2024-04-05,Shanghai,Marseille,Rail,Pharmaceuticals,4490.97,138.21,3.73,6.9,Clear,0.644,3.57,1,Medium
SC-13973,2024-02-14,Busan,Los Angeles,Rail,Textiles,10786.86,40.74,4.16,7.0,Hurricane,0.829,80.24,1,High
SC-13974,2024-08-25,Shanghai,Hamburg,Air,Textiles,4436.63,215.37,3.81,3.6,Rain,0.638,0.51,0,Medium
SC-13975,2025-06-16,Rotterdam,Marseille,Sea,Automotive,13611.53,277.61,1.84,8.8,Hurricane,0.91,217.49,1,Low
SC-13976,2025-02-26,Antwerp,Rotterdam,Road,Perishables,5933.47,165.04,3.18,6.4,Storm,0.654,14.34,1,Medium
SC-13977,2025-12-18,Dubai,Marseille,Road,Automotive,8473.09,360.5,2.3,7.1,Fog,0.994,9.6,1,Medium
SC-13978,2025-01-16,Busan,Singapore,Air,Pharmaceuticals,1233.31,322.24,1.23,2.8,Fog,0.803,0.5,0,Low
SC-13979,2025-04-14,Busan,Shanghai,Road,Pharmaceuticals,6678.76,167.08,1.86,0.0,Rain,0.922,4.11,0,Low
SC-13980,2024-03-27,Rotterdam,Shanghai,Air,Automotive,12569.27,377.68,1.57,8.7,Hurricane,0.536,7.72,1,Low
SC-13981,2025-08-17,Dubai,Antwerp,Sea,Perishables,12181.91,324.7,3.98,8.2,Storm,0.674,71.95,0,Medium
SC-13982,2024-04-07,Dubai,Singapore,Sea,Perishables,3752.62,319.09,2.05,1.2,Clear,0.869,5.7,0,Medium
SC-13983,2025-06-01,Busan,Rotterdam,Sea,Textiles,3778.15,277.16,2.14,3.7,Rain,0.828,6.93,0,Medium
SC-13984,2024-05-16,Busan,Dubai,Sea,Perishables,12350.93,6.68,4.37,6.6,Clear,0.597,22.45,0,High
SC-13985,2025-10-14,Busan,Dubai,Road,Electronics,13990.78,348.56,2.45,6.5,Storm,0.678,33.25,1,Medium
SC-13986,2025-02-07,Hamburg,Singapore,Rail,Textiles,1882.73,188.64,1.23,8.6,Storm,0.632,4.77,1,Low
SC-13987,2024-03-17,Antwerp,Rotterdam,Air,Textiles,7025.85,471.36,2.14,1.4,Rain,0.807,0.5,0,Medium
SC-13988,2025-08-29,Singapore,Shanghai,Air,Textiles,5393.09,409.17,1.59,4.3,Hurricane,0.672,3.49,1,Low
SC-13989,2025-08-04,Los Angeles,Marseille,Sea,Pharmaceuticals,13124.98,294.26,1.54,1.0,Rain,0.655,22.85,0,Low
SC-13990,2024-03-04,Los Angeles,Singapore,Sea,Pharmaceuticals,1711.11,126.84,1.46,3.9,Clear,0.604,2.1,1,Low
SC-13991,2025-03-21,Los Angeles,Antwerp,Rail,Pharmaceuticals,3561.33,102.65,3.16,0.2,Fog,0.705,3.43,0,Medium
SC-13992,2025-11-09,Busan,Singapore,Road,Perishables,11410.79,170.85,1.82,9.0,Fog,0.598,14.45,1,Low
SC-13993,2024-05-13,Los Angeles,Singapore,Sea,Textiles,1243.76,238.81,2.39,5.3,Storm,0.981,7.62,1,Medium
SC-13994,2024-08-30,Antwerp,Marseille,Rail,Textiles,7641.76,148.74,4.04,8.5,Storm,0.577,23.52,1,High
SC-13995,2024-10-25,Los Angeles,Shanghai,Rail,Perishables,6910.55,257.95,2.6,0.6,Hurricane,0.957,39.91,1,Medium
SC-13996,2024-09-24,Hamburg,Los Angeles,Air,Electronics,5348.82,83.52,4.22,2.3,Rain,0.714,0.5,1,High
SC-13997,2024-11-18,Antwerp,Singapore,Air,Automotive,6221.3,488.88,2.84,2.6,Clear,0.689,0.97,1,Medium
SC-13998,2025-02-06,Antwerp,Shanghai,Rail,Textiles,8184.14,54.85,2.52,3.9,Rain,0.616,7.57,1,Medium
SC-13999,2025-12-18,Rotterdam,Singapore,Rail,Automotive,2839.83,466.04,3.68,8.0,Fog,0.818,4.68,1,Medium
SC-14000,2024-11-30,Dubai,Busan,Air,Electronics,8793.94,456.88,1.44,3.9,Rain,0.843,1.12,0,Low
SC-14001,2024-11-21,Hamburg,Antwerp,Road,Perishables,12178.77,263.15,1.5,2.0,Fog,0.734,11.91,0,Low
SC-14002,2025-04-08,Shanghai,Hamburg,Road,Textiles,11522.33,362.73,3.35,0.6,Storm,0.528,21.81,0,Medium
SC-14003,2024-10-05,Rotterdam,Antwerp,Rail,Electronics,2731.55,218.59,2.81,0.8,Rain,0.959,2.14,0,Medium
SC-14004,2024-08-27,Shanghai,Busan,Rail,Perishables,2664.12,315.39,3.81,7.6,Hurricane,0.99,19.79,1,Medium
SC-14005,2024-03-17,Hamburg,Los Angeles,Road,Electronics,4388.53,170.95,4.22,4.4,Storm,0.716,10.07,0,High
SC-14006,2024-07-26,Busan,Marseille,Sea,Pharmaceuticals,5735.58,151.28,2.48,7.3,Fog,0.807,16.25,1,Medium
SC-14007,2024-05-19,Dubai,Hamburg,Sea,Automotive,6422.61,289.54,3.17,6.8,Fog,0.725,18.25,1,Medium
SC-14008,2025-08-21,Los Angeles,Dubai,Road,Textiles,10355.61,249.57,2.85,1.4,Hurricane,0.661,53.56,1,Medium
SC-14009,2024-04-21,Singapore,Busan,Air,Automotive,1321.87,290.19,4.44,1.4,Storm,0.539,0.5,0,High
SC-14010,2024-06-08,Busan,Marseille,Air,Perishables,1002.75,144.04,3.94,7.6,Storm,0.728,0.5,1,Medium
SC-14011,2024-04-18,Dubai,Rotterdam,Sea,Automotive,6182.7,184.11,4.21,7.2,Fog,0.909,18.31,1,High
SC-14012,2024-06-17,Antwerp,Busan,Road,Perishables,10608.87,42.87,2.04,3.8,Clear,0.509,7.84,1,Medium
SC-14013,2025-04-05,Busan,Dubai,Rail,Textiles,3304.81,27.09,3.75,0.8,Fog,0.791,3.23,1,Medium
SC-14014,2025-04-22,Busan,Los Angeles,Air,Textiles,9801.81,127.48,2.08,0.1,Hurricane,0.94,3.63,1,Medium
SC-14015,2024-11-17,Antwerp,Rotterdam,Air,Textiles,4267.51,38.05,1.89,2.9,Hurricane,0.609,1.77,1,Low
SC-14016,2025-02-20,Antwerp,Hamburg,Road,Automotive,13348.25,52.78,4.32,0.1,Clear,0.592,7.61,0,High
SC-14017,2024-05-03,Dubai,Rotterdam,Road,Perishables,13487.5,406.65,1.26,2.3,Fog,0.886,13.55,0,Low
SC-14018,2025-07-02,Busan,Antwerp,Road,Electronics,4810.66,20.4,4.39,4.2,Storm,0.628,10.43,0,High
SC-14019,2025-01-01,Dubai,Hamburg,Air,Automotive,3834.91,329.81,1.69,1.2,Clear,0.596,0.5,0,Low
SC-14020,2024-07-31,Hamburg,Rotterdam,Road,Textiles,6463.91,137.01,3.9,1.0,Hurricane,0.689,31.96,1,Medium
SC-14021,2025-04-07,Antwerp,Dubai,Road,Perishables,3987.71,435.9,2.11,9.0,Hurricane,0.696,27.46,1,Medium
SC-14022,2024-11-11,Singapore,Marseille,Rail,Perishables,10249.57,243.01,2.36,5.9,Clear,0.937,8.17,1,Medium
SC-14023,2025-04-19,Rotterdam,Antwerp,Road,Textiles,12477.94,153.48,1.92,9.3,Hurricane,0.809,87.25,1,Low
SC-14024,2024-09-28,Busan,Hamburg,Air,Automotive,10259.84,259.3,3.13,3.5,Hurricane,0.703,5.6,1,Medium
SC-14025,2024-05-02,Los Angeles,Rotterdam,Air,Textiles,12453.08,191.6,2.35,6.8,Clear,0.767,0.5,0,Medium
SC-14026,2024-04-02,Hamburg,Singapore,Road,Perishables,6256.39,282.59,3.37,2.0,Fog,0.977,6.4,1,Medium
SC-14027,2024-06-10,Shanghai,Busan,Sea,Pharmaceuticals,2766.6,58.15,1.25,6.2,Fog,0.557,7.24,1,Low
SC-14028,2025-12-03,Dubai,Antwerp,Sea,Textiles,11200.29,498.5,1.41,1.3,Storm,0.604,50.09,0,Low
SC-14029,2024-11-07,Shanghai,Los Angeles,Rail,Pharmaceuticals,5726.88,213.35,1.53,0.0,Storm,0.981,12.02,0,Low
SC-14030,2025-12-22,Hamburg,Antwerp,Sea,Electronics,10233.43,174.77,2.58,9.3,Clear,0.979,21.04,0,Medium
SC-14031,2025-12-14,Shanghai,Rotterdam,Sea,Textiles,4424.34,355.39,3.89,5.5,Rain,0.589,9.45,1,Medium
SC-14032,2025-09-09,Hamburg,Dubai,Rail,Perishables,1677.83,182.59,4.13,9.3,Hurricane,0.573,14.31,1,High
SC-14033,2024-02-11,Los Angeles,Marseille,Air,Pharmaceuticals,14892.44,416.8,2.01,3.3,Storm,0.711,2.89,1,Medium
SC-14034,2024-08-08,Shanghai,Antwerp,Road,Pharmaceuticals,2764.92,227.68,3.1,3.3,Storm,0.525,5.39,0,Medium
SC-14035,2024-12-01,Shanghai,Antwerp,Sea,Perishables,14832.1,360.06,3.74,4.0,Clear,0.827,24.78,0,Medium
SC-14036,2024-05-31,Shanghai,Antwerp,Sea,Electronics,14670.56,54.62,2.15,7.1,Storm,0.539,82.52,1,Medium
SC-14037,2024-04-03,Dubai,Busan,Rail,Electronics,12010.36,423.21,2.55,5.7,Hurricane,0.529,85.68,1,Medium
SC-14038,2025-12-29,Singapore,Busan,Rail,Textiles,10061.63,368.12,2.93,9.3,Rain,0.743,12.05,0,Medium
SC-14039,2024-09-11,Los Angeles,Busan,Sea,Electronics,8878.2,106.65,1.65,0.3,Storm,0.979,37.12,1,Low
SC-14040,2024-12-30,Dubai,Antwerp,Sea,Textiles,13058.47,73.5,1.29,7.1,Rain,0.713,29.57,0,Low
SC-14041,2025-02-09,Los Angeles,Busan,Sea,Pharmaceuticals,4696.87,158.83,1.7,3.3,Clear,0.678,7.63,0,Low
SC-14042,2025-06-09,Dubai,Marseille,Air,Perishables,7281.38,488.06,3.27,1.8,Fog,0.999,1.15,0,Medium
SC-14043,2024-02-20,Hamburg,Dubai,Road,Electronics,9481.15,129.16,1.44,5.1,Storm,0.766,21.04,1,Low
SC-14044,2025-11-24,Hamburg,Dubai,Air,Perishables,6462.26,228.61,1.83,5.1,Hurricane,0.688,2.38,1,Low
SC-14045,2024-11-02,Hamburg,Antwerp,Air,Perishables,6698.55,15.98,2.31,1.4,Hurricane,0.693,2.8,1,Medium
SC-14046,2024-09-23,Los Angeles,Rotterdam,Sea,Pharmaceuticals,5289.13,199.22,1.46,2.0,Rain,0.597,8.89,1,Low
SC-14047,2024-06-27,Rotterdam,Los Angeles,Rail,Electronics,8681.36,286.09,1.83,4.1,Hurricane,0.756,58.28,1,Low
SC-14048,2024-02-01,Hamburg,Los Angeles,Air,Electronics,12833.33,476.61,4.21,4.1,Rain,0.719,0.5,0,High
SC-14049,2025-02-18,Singapore,Los Angeles,Rail,Perishables,3422.16,258.85,1.26,3.2,Hurricane,0.635,21.54,1,Low
