Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred
SC-14323,2/1/2024,Los Angeles,Rotterdam,Rail,Perishables,7478.53,214.93,3.12,0.3,Fog,0.706,8.51,0
SC-14324,3/17/2025,Antwerp,Rotterdam,Road,Automotive,12240.29,91.99,4.46,2.2,Fog,0.895,11.99,0
SC-14325,10/31/2025,Los Angeles,Antwerp,Sea,Automotive,14282.73,471.21,4.13,9.5,Hurricane,0.945,233.78,1
SC-14326,6/17/2024,Shanghai,Antwerp,Rail,Textiles,819.96,377.78,2.56,0.1,Clear,0.851,0.68,0
SC-14327,9/13/2025,Singapore,Marseille,Rail,Perishables,14746.56,104.8,2.43,5.5,Clear,0.53,12.89,1
SC-14328,3/20/2025,Rotterdam,Marseille,Sea,Electronics,1748.92,169.52,2.18,0.8,Rain,0.835,3.36,0
SC-14329,6/9/2024,Dubai,Marseille,Sea,Textiles,12308.61,405.03,1.7,2.9,Rain,0.62,23.11,1
SC-14330,2/24/2024,Busan,Antwerp,Road,Automotive,4564.85,348.14,1.66,0.9,Rain,0.658,4.07,0
SC-14331,4/13/2024,Hamburg,Rotterdam,Air,Perishables,2416.61,383.13,1.64,8.6,Rain,0.598,0.53,1
SC-14332,12/5/2024,Los Angeles,Antwerp,Rail,Perishables,6877.91,221.16,1.58,5.9,Clear,0.888,5.72,1
SC-14333,7/29/2024,Rotterdam,Dubai,Rail,Textiles,9837.37,358.52,1.99,9,Storm,0.824,30.59,1
SC-14334,7/13/2024,Antwerp,Singapore,Air,Automotive,6023.8,193.86,2.21,6.9,Rain,0.806,0.59,0
SC-14335,2/23/2025,Los Angeles,Antwerp,Road,Automotive,1291.2,106.42,4.37,9.7,Storm,0.834,3.06,1
SC-14336,12/14/2025,Singapore,Rotterdam,Air,Electronics,9192.19,316.71,3.11,5.1,Rain,0.618,1.27,0
SC-14337,7/21/2025,Los Angeles,Rotterdam,Sea,Perishables,13584.85,488.03,4.46,6.4,Fog,0.722,37.59,0
SC-14338,7/7/2025,Busan,Rotterdam,Road,Perishables,6056.62,155.99,2.43,5.8,Clear,0.817,3.76,0
SC-14339,9/28/2024,Dubai,Los Angeles,Rail,Perishables,3636.83,231.02,2.71,4.8,Clear,0.818,2.87,1
SC-14340,11/7/2025,Rotterdam,Shanghai,Road,Automotive,6917.37,337.33,2.27,8.5,Hurricane,0.896,47.01,1
SC-14341,10/15/2024,Hamburg,Singapore,Air,Automotive,1201.26,271.21,1.8,6.4,Fog,0.644,0.5,0
SC-14342,10/31/2024,Dubai,Antwerp,Road,Pharmaceuticals,12397.07,421.87,1.67,8,Hurricane,0.885,82.73,1
SC-14343,8/31/2024,Singapore,Busan,Road,Textiles,12481.94,381.11,4.32,7.9,Hurricane,0.72,82.89,1
SC-14344,4/8/2024,Antwerp,Rotterdam,Sea,Textiles,9026.01,30.09,4.46,1.9,Rain,0.835,15.89,1
SC-14345,2/20/2024,Hamburg,Marseille,Sea,Electronics,5619.99,499.21,1.35,6.5,Storm,0.728,31.16,1
SC-14346,2/6/2025,Singapore,Dubai,Rail,Textiles,12096.86,376.45,1.7,2,Hurricane,0.974,73.92,1
SC-14347,8/8/2025,Los Angeles,Marseille,Air,Textiles,8542.96,432.09,2.6,5.8,Storm,0.59,1.13,1
SC-14348,7/16/2025,Dubai,Singapore,Road,Textiles,12476.02,325.95,1.81,6.8,Fog,0.838,15.37,1
SC-14349,5/17/2025,Dubai,Busan,Air,Electronics,9656.15,428.29,2.4,10,Storm,0.788,2.68,1
SC-14350,6/6/2024,Los Angeles,Antwerp,Rail,Perishables,11873.88,57.08,1.63,0.3,Fog,0.586,12.41,0
SC-14351,2/25/2024,Los Angeles,Rotterdam,Air,Pharmaceuticals,9179.16,174.52,2.71,0.9,Storm,0.533,1.4,1
SC-14352,1/4/2025,Singapore,Hamburg,Sea,Perishables,6505.05,438.33,2.1,0.8,Storm,0.9,28.51,1
SC-14353,1/4/2024,Los Angeles,Hamburg,Rail,Textiles,14390.21,101.63,2.36,4,Fog,0.579,17.88,0
SC-14354,3/13/2025,Los Angeles,Marseille,Road,Electronics,8346.15,40.04,1.51,8.2,Storm,0.593,20.06,1
SC-14355,3/30/2024,Antwerp,Los Angeles,Sea,Automotive,9273.8,394.27,2.61,8.4,Rain,0.989,22.22,1
SC-14356,10/28/2024,Dubai,Busan,Air,Textiles,3697.07,417.91,4.44,7.4,Rain,0.859,0.5,0
SC-14357,11/8/2025,Rotterdam,Busan,Rail,Electronics,9571.94,82.16,2.29,9,Storm,0.625,28.69,1
SC-14358,10/2/2025,Busan,Antwerp,Rail,Automotive,8788.31,427.32,4.09,3.2,Storm,0.795,21.99,1
SC-14359,9/6/2025,Singapore,Antwerp,Sea,Perishables,3180.16,343.7,3.98,0.9,Storm,0.767,13.77,1
SC-14360,5/6/2025,Shanghai,Rotterdam,Air,Textiles,1364.01,260.52,4.34,0.6,Storm,0.922,0.5,0
SC-14361,7/23/2024,Busan,Marseille,Air,Electronics,9263.21,415.29,3.81,8.5,Clear,0.865,0.94,0
SC-14362,4/9/2024,Shanghai,Singapore,Road,Textiles,11573.54,210.21,3.38,7.3,Clear,0.916,9.66,1
SC-14363,1/27/2024,Los Angeles,Dubai,Road,Textiles,8089.32,97.8,4.03,7,Hurricane,0.606,51.52,1
SC-14364,7/30/2024,Singapore,Shanghai,Air,Automotive,3788.2,143.14,1.45,3.4,Clear,0.82,0.5,0
SC-14365,6/23/2024,Rotterdam,Shanghai,Road,Automotive,10164.57,253.08,2.73,3.8,Hurricane,0.52,57.62,1
SC-14366,10/15/2025,Los Angeles,Dubai,Rail,Textiles,1661.53,266.13,4.46,9.6,Storm,0.534,5.26,1
SC-14367,10/25/2024,Rotterdam,Busan,Air,Textiles,6906.59,402.98,3.74,0.6,Clear,0.857,0.52,0
SC-14368,3/24/2024,Shanghai,Hamburg,Sea,Perishables,2868.82,395.89,4.37,7.7,Rain,0.512,7.92,0
SC-14369,4/29/2025,Rotterdam,Marseille,Rail,Pharmaceuticals,3174.66,291.1,3.77,3.1,Fog,0.79,3.23,0
SC-14370,4/28/2024,Los Angeles,Marseille,Rail,Perishables,3433.26,390.61,4.09,0.4,Fog,0.92,4.14,0
SC-14371,11/11/2024,Los Angeles,Busan,Rail,Textiles,6107.25,96.69,3.53,7.4,Rain,0.69,7.57,1
SC-14372,2/11/2025,Shanghai,Los Angeles,Road,Pharmaceuticals,1241.68,25.98,3.71,3.3,Hurricane,0.522,7.14,1
SC-14373,4/27/2025,Antwerp,Marseille,Rail,Textiles,6268,436.94,2.93,7.2,Clear,0.857,5.6,1
SC-14374,5/15/2025,Busan,Marseille,Rail,Automotive,7919.76,38.7,4.25,7.1,Storm,0.965,23.17,1
SC-14375,11/7/2025,Hamburg,Singapore,Road,Textiles,7507.77,124.1,3.92,5.3,Rain,0.859,5.7,0
SC-14376,9/28/2024,Rotterdam,Hamburg,Road,Textiles,6050.37,347.96,3.98,7.8,Clear,0.789,4.66,0
SC-14377,4/3/2024,Los Angeles,Rotterdam,Air,Perishables,12667.63,205.31,3.42,5.8,Rain,0.615,1.61,1
SC-14378,10/19/2025,Los Angeles,Dubai,Rail,Perishables,2607.24,438.28,2.21,2.9,Hurricane,0.508,16.38,1
SC-14379,7/11/2025,Antwerp,Hamburg,Rail,Pharmaceuticals,7832.6,149.69,1.32,7.3,Hurricane,0.847,60.29,1
SC-14380,1/31/2025,Rotterdam,Antwerp,Rail,Textiles,1399.6,6.92,4.29,5.9,Clear,0.616,0.5,0
SC-14381,7/8/2024,Los Angeles,Shanghai,Rail,Electronics,1531.76,151.03,3.13,0.1,Hurricane,0.929,8.01,1
SC-14382,1/14/2025,Hamburg,Rotterdam,Air,Pharmaceuticals,8821.05,289.46,2.18,9,Rain,0.733,0.53,1
SC-14383,1/25/2025,Hamburg,Marseille,Rail,Electronics,8707.27,188.59,1.69,5.5,Fog,0.765,11.75,1
SC-14384,1/13/2025,Busan,Dubai,Rail,Perishables,13231.49,267.9,3.94,8.7,Fog,0.877,19.66,1
SC-14385,7/10/2024,Los Angeles,Dubai,Sea,Perishables,8589.17,438.42,3.96,8.8,Hurricane,0.89,137.31,1
SC-14386,4/1/2025,Hamburg,Rotterdam,Rail,Electronics,14416.97,456.33,3.89,4.4,Storm,0.821,37.43,1
SC-14387,2/15/2024,Busan,Dubai,Sea,Pharmaceuticals,1206.08,133.72,3.33,5.1,Clear,0.969,2.86,0
SC-14388,9/26/2024,Shanghai,Busan,Road,Pharmaceuticals,1921.11,231.61,2.41,4.2,Hurricane,0.991,10.84,1
SC-14389,3/26/2025,Dubai,Shanghai,Air,Textiles,1138.95,275.02,2.2,4.5,Storm,0.973,0.5,0
SC-14390,4/21/2025,Antwerp,Singapore,Air,Perishables,3186.51,474.61,1.23,9,Fog,0.912,0.5,1
SC-14391,9/26/2024,Antwerp,Busan,Rail,Electronics,8348.42,499.31,3.95,7.9,Clear,0.853,8.2,0
SC-14392,8/19/2024,Rotterdam,Dubai,Rail,Pharmaceuticals,9860.8,118.47,1.49,1.3,Storm,0.832,22.17,0
SC-14393,10/2/2024,Busan,Antwerp,Road,Electronics,1160.98,363.76,3.28,6.1,Fog,0.552,1.38,1
SC-14394,7/31/2025,Busan,Los Angeles,Rail,Textiles,14216.58,189.64,2.86,10,Rain,0.636,17.71,0
SC-14395,3/4/2024,Antwerp,Los Angeles,Air,Electronics,12711.4,5.05,2.94,6,Rain,0.503,0.63,1
SC-14396,6/3/2024,Antwerp,Dubai,Rail,Automotive,4800.88,5.62,4.26,7.9,Clear,0.569,4.97,0
SC-14397,12/14/2025,Rotterdam,Los Angeles,Road,Electronics,1619.22,230.82,1.3,7.7,Clear,0.72,2.17,0
SC-14398,11/14/2025,Busan,Dubai,Rail,Textiles,2963.36,244.68,3.75,3.5,Storm,0.573,6.15,1
SC-14399,4/9/2024,Singapore,Busan,Sea,Textiles,2340.69,12.26,1.37,3.7,Hurricane,0.951,30.8,1
SC-14400,3/28/2024,Antwerp,Hamburg,Air,Electronics,2287.61,343.78,1.33,7.2,Rain,0.903,0.5,0
SC-14401,11/15/2025,Antwerp,Dubai,Air,Pharmaceuticals,8019.14,147.71,2.62,5,Rain,0.536,0.5,1
SC-14402,12/18/2024,Shanghai,Dubai,Air,Textiles,4064.79,280.39,1.41,5.7,Rain,0.624,0.5,1
SC-14403,7/8/2025,Hamburg,Los Angeles,Sea,Textiles,5693.03,151.16,3.8,7.1,Storm,0.91,32.37,1
SC-14404,2/27/2025,Rotterdam,Marseille,Rail,Textiles,14847.83,84.4,2.95,7.8,Storm,0.902,43.16,1
SC-14405,8/26/2025,Rotterdam,Dubai,Road,Perishables,10422.56,204.18,1.3,2.7,Clear,0.973,7.78,0
SC-14406,8/20/2024,Hamburg,Los Angeles,Air,Electronics,14260.22,116.9,1.33,1.5,Clear,0.999,0.8,0
SC-14407,7/20/2025,Antwerp,Los Angeles,Road,Textiles,2567.07,267.87,3.22,2.9,Clear,0.988,0.87,0
SC-14408,3/3/2024,Busan,Los Angeles,Air,Pharmaceuticals,6041.02,100.22,3.86,5.1,Rain,0.705,0.5,0
SC-14409,1/31/2025,Hamburg,Busan,Rail,Electronics,8543.61,254.69,2.64,3.4,Fog,0.625,9.73,0
SC-14410,6/19/2025,Busan,Marseille,Sea,Perishables,1612.99,79.53,3.03,5.7,Rain,0.879,2.85,1
SC-14411,3/4/2025,Hamburg,Singapore,Air,Electronics,560.72,335.82,3.84,0.5,Hurricane,0.65,0.53,1
SC-14412,7/2/2025,Antwerp,Dubai,Air,Perishables,10221.3,377.21,3.21,5.1,Rain,0.903,0.9,0
SC-14413,12/4/2025,Busan,Shanghai,Sea,Perishables,9806.38,56.09,1.94,3.7,Fog,0.767,24.48,1
SC-14414,5/1/2025,Shanghai,Antwerp,Sea,Textiles,6456.44,234.43,3.22,5.3,Clear,0.897,11.19,1
SC-14415,8/9/2025,Dubai,Rotterdam,Road,Electronics,7599.84,36.36,3.27,4.2,Rain,0.638,6.97,0
SC-14416,8/29/2024,Rotterdam,Dubai,Air,Electronics,6523.92,299.49,3.62,2.8,Clear,0.754,0.5,0
SC-14417,5/2/2025,Busan,Shanghai,Sea,Electronics,848.07,132.94,3.25,9,Hurricane,0.782,14.24,1
SC-14418,11/2/2024,Los Angeles,Busan,Air,Perishables,5362.89,264.28,4.4,1.8,Fog,0.972,0.63,0
SC-14419,3/21/2024,Rotterdam,Busan,Sea,Textiles,3067.69,259.21,1.85,6.8,Fog,0.633,8.46,0
SC-14420,2/8/2025,Los Angeles,Hamburg,Road,Pharmaceuticals,1927.15,462.25,4.34,9.2,Storm,0.968,5.14,1
SC-14421,2/5/2024,Singapore,Shanghai,Sea,Pharmaceuticals,14372.45,274.99,2.98,5.4,Fog,0.902,38,0
SC-14422,5/29/2025,Singapore,Busan,Road,Perishables,9190.72,291.92,3.42,8.8,Fog,0.865,12.6,1
SC-14423,8/7/2025,Dubai,Antwerp,Rail,Pharmaceuticals,11065.52,201.42,1.53,1.2,Clear,0.893,8.29,0
SC-14424,6/13/2025,Busan,Los Angeles,Rail,Textiles,5072.77,474.59,2.46,4.9,Hurricane,0.803,35.14,1
SC-14425,8/8/2025,Antwerp,Hamburg,Rail,Textiles,6200.63,388.82,3.74,4.6,Clear,0.622,5.17,0
SC-14426,11/24/2025,Antwerp,Rotterdam,Air,Pharmaceuticals,3935.4,143.42,3.53,0.1,Fog,0.595,0.73,0
SC-14427,9/27/2025,Antwerp,Dubai,Rail,Perishables,1906,422.26,1.33,4.4,Fog,0.933,2.78,1
SC-14428,5/30/2024,Dubai,Singapore,Road,Textiles,3095.96,216.77,3,3.7,Fog,0.863,3.14,1
SC-14429,5/3/2024,Antwerp,Busan,Rail,Textiles,12063.95,414.5,1.49,6.7,Clear,0.607,10.61,1
SC-14430,4/4/2025,Busan,Los Angeles,Rail,Pharmaceuticals,10324.41,411.62,4.49,9.4,Hurricane,0.808,83.82,1
SC-14431,6/26/2024,Hamburg,Los Angeles,Road,Pharmaceuticals,8430.47,95.25,4.16,0.9,Rain,0.724,6.19,0
SC-14432,6/20/2024,Shanghai,Singapore,Air,Automotive,7388.8,350.87,1.27,3.3,Fog,0.579,1.35,0
SC-14433,8/4/2024,Antwerp,Dubai,Air,Textiles,13875.3,146.03,4.03,4.4,Fog,0.766,1.2,0
SC-14434,7/16/2024,Singapore,Dubai,Sea,Perishables,1554.66,149.45,4.23,4.6,Rain,0.641,2.88,0
SC-14435,5/9/2024,Shanghai,Busan,Air,Automotive,4568.71,148.88,2.37,7.7,Hurricane,0.548,1.76,1
SC-14436,2/13/2024,Antwerp,Rotterdam,Sea,Textiles,5574.1,363.06,3.57,4.4,Storm,0.733,29.13,1
SC-14437,3/9/2025,Rotterdam,Hamburg,Sea,Perishables,11845.17,115.68,2.66,0.3,Clear,0.795,16.96,0
SC-14438,3/21/2024,Los Angeles,Dubai,Rail,Electronics,14891.46,1.45,3.36,7.1,Fog,0.523,21.42,1
SC-14439,11/30/2025,Antwerp,Busan,Rail,Pharmaceuticals,3989.72,357.9,2.32,8.8,Fog,0.701,6.48,0
SC-14440,3/21/2025,Hamburg,Dubai,Road,Automotive,13177.46,86.42,2.26,5.1,Fog,0.629,14.71,0
SC-14441,7/25/2024,Dubai,Los Angeles,Rail,Electronics,12544.03,53.14,2.6,5.8,Clear,0.515,11.28,0
SC-14442,10/4/2025,Busan,Los Angeles,Road,Perishables,3757.53,119.52,1.68,1.6,Fog,0.563,4.37,1
SC-14443,5/31/2024,Dubai,Shanghai,Sea,Perishables,6290.32,190.57,3.94,2.2,Rain,0.57,11.73,1
SC-14444,9/1/2025,Singapore,Hamburg,Air,Automotive,6440.26,238.48,2.35,2.4,Clear,0.591,0.67,0
SC-14445,9/21/2024,Antwerp,Singapore,Air,Perishables,14684.2,23.24,2.52,4.3,Fog,0.902,1.83,0
SC-14446,11/23/2024,Antwerp,Los Angeles,Sea,Textiles,3122.93,485.32,4.15,9.3,Rain,0.72,7.94,1
SC-14447,3/9/2024,Los Angeles,Hamburg,Sea,Textiles,12087.79,358.32,2.84,5.2,Clear,0.574,21.1,0
SC-14448,3/30/2024,Los Angeles,Marseille,Air,Perishables,5345.79,162.27,3,1.9,Storm,0.55,0.9,1
SC-14449,2/1/2025,Busan,Antwerp,Rail,Textiles,11097.62,160.03,4.36,2.7,Hurricane,0.649,70.24,1
SC-14450,7/23/2025,Singapore,Antwerp,Sea,Pharmaceuticals,6590.16,224.82,4.13,3.8,Hurricane,0.899,87.67,1
SC-14451,2/10/2025,Dubai,Singapore,Air,Pharmaceuticals,8886.22,313.5,1.76,6.2,Hurricane,0.682,5.44,1
SC-14452,7/19/2025,Singapore,Hamburg,Sea,Automotive,12572.87,74.04,2.76,4.4,Fog,0.58,32.23,0
SC-14453,11/29/2024,Rotterdam,Hamburg,Air,Automotive,12160.4,95.28,4.41,3.9,Hurricane,0.702,6.36,1
SC-14454,10/9/2024,Hamburg,Los Angeles,Road,Perishables,13063.14,429.86,2.43,5.6,Clear,0.778,9.75,0
SC-14455,6/16/2025,Busan,Rotterdam,Rail,Electronics,1364.45,128.87,2.43,2.4,Storm,0.515,2.9,1
SC-14456,4/14/2025,Rotterdam,Hamburg,Road,Perishables,10534.73,190.72,1.84,0.8,Clear,0.814,6.91,0
SC-14457,1/13/2024,Hamburg,Singapore,Rail,Perishables,2529.82,435.76,1.58,0.2,Hurricane,0.698,13.94,1
SC-14458,12/18/2025,Los Angeles,Singapore,Road,Pharmaceuticals,6529.37,331.91,3.64,2.5,Fog,0.505,6.55,0
SC-14459,9/30/2025,Rotterdam,Antwerp,Air,Electronics,8454.53,171.51,3.74,0.9,Hurricane,0.837,4.37,1
SC-14460,8/24/2025,Singapore,Shanghai,Rail,Pharmaceuticals,6339.72,342.17,4.4,3.4,Rain,0.856,6.78,0
SC-14461,6/19/2025,Shanghai,Dubai,Rail,Pharmaceuticals,8034.37,10.82,3.75,7.7,Clear,0.814,7.89,0
SC-14462,3/5/2025,Shanghai,Busan,Road,Electronics,14949.63,368.09,2,7.2,Rain,0.671,14.35,1
SC-14463,4/25/2024,Antwerp,Rotterdam,Sea,Automotive,2460.65,244.02,1.33,6.1,Rain,0.765,5.29,1
SC-14464,2/28/2025,Antwerp,Busan,Road,Automotive,10294.11,406.78,4.45,8.5,Fog,0.694,13.54,1
SC-14465,6/2/2024,Shanghai,Antwerp,Sea,Automotive,6242.01,477.36,2.32,2.8,Storm,0.85,29.66,0
SC-14466,5/31/2024,Los Angeles,Rotterdam,Air,Electronics,2428.64,462.97,2.23,8.9,Storm,0.792,0.5,1
SC-14467,8/3/2025,Antwerp,Busan,Sea,Automotive,2801.68,454.72,4.19,4,Fog,0.541,7.61,0
SC-14468,8/25/2025,Rotterdam,Dubai,Rail,Perishables,14264.46,256.57,3.13,4,Storm,0.822,35.77,0
SC-14469,8/19/2025,Antwerp,Shanghai,Rail,Electronics,13254.22,180.71,1.91,4.1,Hurricane,0.844,88.27,1
SC-14470,4/12/2024,Hamburg,Marseille,Rail,Automotive,13652.11,233.05,4.13,1,Fog,0.685,15.16,0
SC-14471,4/18/2024,Hamburg,Busan,Air,Pharmaceuticals,14877.23,345.26,4.48,9.8,Fog,0.938,2.21,1
SC-14472,7/30/2025,Antwerp,Hamburg,Rail,Electronics,3520.57,442.11,1.49,1.4,Storm,0.922,7.34,1
SC-14473,4/13/2024,Hamburg,Los Angeles,Rail,Textiles,5653.87,104.29,4.05,3.4,Clear,0.588,4.5,0
SC-14474,10/19/2024,Antwerp,Busan,Road,Perishables,10203.68,459.18,2.49,3.2,Hurricane,0.952,56.22,1
SC-14475,7/2/2025,Shanghai,Hamburg,Road,Textiles,7515.14,407.77,2.93,0.7,Hurricane,0.72,37.35,1
SC-14476,12/18/2024,Shanghai,Rotterdam,Air,Textiles,6566.65,489.45,4.22,1.5,Clear,0.862,0.68,0
SC-14477,2/24/2025,Dubai,Rotterdam,Sea,Pharmaceuticals,5688.26,440.25,4.41,0.4,Fog,0.907,11.84,0
SC-14478,9/27/2024,Rotterdam,Dubai,Sea,Textiles,9109.82,140.69,2.07,2.9,Clear,0.753,13.76,0
SC-14479,1/27/2025,Hamburg,Singapore,Air,Automotive,8846.1,53.87,1.9,8.7,Storm,0.7,2.5,1
SC-14480,11/1/2025,Los Angeles,Shanghai,Rail,Automotive,2841.14,57.01,1.47,3.4,Rain,0.958,2.21,0
SC-14481,5/12/2025,Antwerp,Singapore,Sea,Automotive,7340.23,146.32,3.05,1.2,Hurricane,0.615,86.74,1
SC-14482,8/8/2025,Hamburg,Dubai,Air,Electronics,8525.34,307.48,1.24,6.5,Clear,0.628,0.52,1
SC-14483,9/15/2025,Singapore,Busan,Rail,Automotive,8769.16,402.36,2.56,10,Fog,0.681,13.77,1
SC-14484,4/29/2025,Rotterdam,Dubai,Air,Automotive,3546.55,449.73,1.44,2.3,Storm,0.93,1.44,0
SC-14485,2/8/2024,Busan,Rotterdam,Air,Textiles,11262.94,312.25,2.54,2.8,Hurricane,0.969,6.87,1
SC-14486,6/25/2024,Singapore,Dubai,Road,Textiles,865.39,3.81,1.33,9.7,Clear,0.61,0.5,1
SC-14487,10/9/2024,Shanghai,Antwerp,Air,Pharmaceuticals,5645.06,93.97,3.96,1.8,Hurricane,0.932,3.05,1
SC-14488,2/16/2025,Shanghai,Singapore,Air,Electronics,11813.08,50.76,1.89,5.1,Fog,0.629,1.08,1
SC-14489,5/27/2024,Antwerp,Marseille,Sea,Electronics,8676.45,182.3,2.28,2.4,Clear,0.985,14.02,0
SC-14490,9/25/2025,Antwerp,Dubai,Air,Automotive,4286.86,251.17,4.07,9.3,Rain,0.799,0.87,1
SC-14491,9/15/2025,Hamburg,Antwerp,Air,Electronics,10576.82,22.66,3.66,9.8,Storm,0.504,3.17,1
SC-14492,11/28/2025,Antwerp,Rotterdam,Rail,Automotive,8727.17,174.89,1.92,8.1,Rain,0.517,10.38,0
SC-14493,12/11/2025,Rotterdam,Dubai,Road,Perishables,12045.53,90.41,1.44,3.1,Storm,0.574,24.45,1
SC-14494,2/15/2025,Rotterdam,Singapore,Rail,Electronics,11157.87,323.89,3.56,4,Clear,0.594,9.78,0
SC-14495,2/9/2024,Dubai,Hamburg,Air,Electronics,9346.56,232.67,2.49,2.4,Hurricane,0.884,4.43,1
SC-14496,2/9/2025,Rotterdam,Dubai,Rail,Pharmaceuticals,7578.58,248.16,3.73,8.9,Fog,0.611,11.29,1
SC-14497,12/5/2024,Rotterdam,Singapore,Road,Pharmaceuticals,2431.14,214.42,2.67,9.1,Clear,0.985,1.87,0
SC-14498,12/8/2025,Los Angeles,Singapore,Air,Automotive,4289.33,478.05,2.34,4.2,Clear,0.818,0.77,0
SC-14499,8/31/2024,Busan,Rotterdam,Sea,Electronics,6576.94,108.15,2.69,6.6,Hurricane,0.846,97.87,1
SC-14500,2/20/2024,Rotterdam,Busan,Sea,Pharmaceuticals,9189.84,258.82,3.67,1.7,Clear,0.609,13.22,0
SC-14501,5/1/2025,Shanghai,Marseille,Rail,Perishables,7948.76,368.27,4.18,4.3,Storm,0.946,20.47,1
SC-14502,10/2/2024,Busan,Shanghai,Air,Textiles,4678.68,278.87,1.36,6.3,Hurricane,0.834,2.38,1
SC-14503,1/16/2025,Los Angeles,Rotterdam,Road,Perishables,593.73,464.58,2.93,3.9,Hurricane,0.932,2.64,1
SC-14504,1/21/2024,Rotterdam,Marseille,Road,Electronics,7695.47,189.61,1.31,3.6,Clear,0.978,5.47,1
SC-14505,12/11/2024,Los Angeles,Shanghai,Road,Automotive,4641.58,232.37,2.75,0,Rain,0.563,2.9,0
SC-14506,11/6/2024,Singapore,Rotterdam,Sea,Perishables,11151.82,45.17,4.12,8,Fog,0.548,31.79,1
SC-14507,11/14/2024,Rotterdam,Los Angeles,Sea,Textiles,847.22,304.89,2.39,8.9,Hurricane,0.902,13.21,1
SC-14508,10/14/2024,Los Angeles,Shanghai,Rail,Textiles,8980,144.82,4.28,9.7,Rain,0.933,10.6,1
SC-14509,5/18/2025,Hamburg,Dubai,Air,Electronics,14151.38,80.99,3.28,7.2,Hurricane,0.792,7.69,1
SC-14510,12/13/2025,Antwerp,Dubai,Rail,Electronics,3028.93,272.72,4.28,5.5,Fog,0.683,3.36,1
SC-14511,12/2/2025,Busan,Dubai,Road,Textiles,7338.92,266.62,3.7,2.7,Fog,0.826,7.24,0
SC-14512,4/10/2024,Shanghai,Marseille,Sea,Perishables,1825.62,38.86,1.54,10,Clear,0.653,3.45,1
SC-14513,8/21/2024,Rotterdam,Antwerp,Air,Perishables,9572.39,349.41,1.96,5.9,Fog,0.619,1.16,0
SC-14514,5/17/2024,Shanghai,Dubai,Sea,Textiles,8482.71,312.26,2.5,6.8,Storm,0.744,47.68,1
SC-14515,11/3/2024,Hamburg,Shanghai,Road,Perishables,6406.8,95.32,1.76,6.8,Rain,0.608,6.27,0
SC-14516,3/29/2025,Shanghai,Busan,Road,Textiles,8059.97,235.25,2.83,8.5,Clear,0.742,6.71,1
SC-14517,11/24/2024,Antwerp,Marseille,Rail,Electronics,13500.33,360.44,2.76,0.1,Storm,0.978,28.13,1
SC-14518,10/2/2024,Shanghai,Singapore,Sea,Pharmaceuticals,3346.27,265.19,4.36,2.2,Rain,0.92,5.77,0
SC-14519,3/2/2025,Hamburg,Antwerp,Road,Pharmaceuticals,827.19,198.35,2.63,6.7,Clear,0.971,0.5,0
SC-14520,9/11/2025,Shanghai,Antwerp,Rail,Automotive,12994.14,161.85,3.79,9,Hurricane,0.903,104.85,1
SC-14521,10/23/2025,Dubai,Rotterdam,Air,Automotive,8868.2,305.59,4.31,6.9,Rain,0.677,0.5,0
SC-14522,4/1/2024,Singapore,Shanghai,Sea,Automotive,13414.55,469.62,4.09,4.1,Fog,0.906,33.68,0
SC-14523,7/11/2024,Los Angeles,Marseille,Rail,Perishables,9155.71,336.2,1.89,3.6,Rain,0.961,8.85,1
SC-14524,3/28/2025,Busan,Marseille,Air,Textiles,12247.34,38.3,2.84,7.4,Storm,0.974,2.92,0
SC-14525,8/4/2024,Busan,Rotterdam,Rail,Automotive,6730.26,230.88,2.35,7.4,Rain,0.842,6.97,1
SC-14526,2/20/2025,Shanghai,Marseille,Sea,Automotive,11372.97,445.52,2.52,6.1,Fog,0.606,30.89,1
SC-14527,5/11/2025,Singapore,Hamburg,Air,Perishables,13739.1,48.14,2.39,2.9,Clear,0.52,0.99,1
SC-14528,6/12/2025,Singapore,Los Angeles,Air,Perishables,8795.78,494.45,3.93,9.3,Rain,0.574,0.5,1
SC-14529,1/17/2025,Hamburg,Los Angeles,Rail,Textiles,3121.38,474.59,2.69,5.5,Rain,0.983,2.78,0
SC-14530,2/27/2024,Singapore,Marseille,Sea,Automotive,4397.57,40.06,2.93,7.9,Clear,0.731,8.48,1
SC-14531,6/11/2025,Singapore,Marseille,Air,Electronics,3380.35,466.77,4.44,2.1,Fog,0.927,0.55,0
SC-14532,6/11/2024,Shanghai,Singapore,Air,Pharmaceuticals,4079.43,182.2,1.4,3.4,Hurricane,0.733,2.08,1
SC-14533,3/8/2024,Los Angeles,Marseille,Rail,Perishables,4943.02,422.51,2.81,8.7,Clear,0.83,5.21,1
SC-14534,11/14/2024,Singapore,Busan,Road,Perishables,8549.44,209.77,3.75,0.5,Hurricane,0.512,41.19,1
SC-14535,12/27/2025,Antwerp,Singapore,Road,Automotive,9025.88,220.99,1.7,5.1,Hurricane,0.625,53.2,1
SC-14536,6/2/2025,Hamburg,Singapore,Rail,Electronics,6684.25,317.49,3.22,4.8,Fog,0.718,8.68,0
